GDP,Health,Freedom,Generosity,Trust
1.30782,0.80315,0.54994,0.56237,0.17554
0.79422,0.4697,0.50961,0.21698,0.07746
0.75985,0.66098,0.53899,0.3424,0.08242
1.35268235206604,0.754444003105164,0.490946173667908,0.0881067588925362,0.0368729270994663
0.27509,0.29981,0.15412,0.1827,0.18437
1.27607,0.79363,0.44727,0.11691,0.01521
0.39724862575531,0.163486003875732,0.147062435746193,0.285670816898346,0.116793513298035
0.401477217674255,0.180746778845787,0.106179520487785,0.311870932579041,0.0611578300595284
0.35,0.361,0.0,0.158,0.025
1.07474,0.51076,0.24856,0.19589,0.13636
1.13367,0.61904,0.19847,0.0425,0.08304
1.57744,0.79579,0.59609,0.37895,0.35776
1.024,0.603,0.43,0.031,0.176
1.28948748111725,0.810198903083801,0.0957312509417534,0.0,0.04328977689147
0.945,0.845,0.212,0.263,0.006
1.33,0.896,0.653,0.321,0.291
0.39047,0.57379,0.47216,0.22974,0.15072
0.796,0.527,0.541,0.364,0.171
1.2860119342804,0.687763452529907,0.175863519310951,0.0784016624093056,0.0366369374096394
1.30232,0.94784,0.62877,0.4363,0.14145
0.764,0.551,0.547,0.266,0.164
0.915,0.758,0.28,0.216,0.0
0.59543,0.51466,0.12102,0.33671,0.10464
0.69384,0.65213,0.46582,0.29773,0.16292
1.39541,0.72025,0.31048,0.13706,0.32524
0.806,0.639,0.461,0.065,0.082
0.234305649995804,0.106654435396194,0.480791091918945,0.322228103876114,0.179436385631561
0.858428180217743,0.0498686656355858,0.0,0.097926490008831,0.0697203353047371
1.31458234786987,0.62894994020462,0.234231784939766,0.010164656676352,0.0118656428530812
0.73479,0.60954,0.41691,0.07172,0.08546
1.15318381786346,0.709978997707367,0.412730008363724,0.120990432798862,0.132774114608765
0.899,0.522,0.538,0.484,0.018
1.43092346191406,0.844465851783752,0.470222115516663,0.129762306809425,0.172502428293228
0.8527,0.49759,0.46074,0.48546,0.1616
1.02054,0.81444,0.48181,0.14074,0.21312
1.61646318435669,0.796666502952576,0.635422587394714,0.36201223731041,0.315963834524155
0.069,0.204,0.312,0.197,0.052
1.06931757926941,0.65078467130661,0.208715528249741,0.220125883817673,0.0409037806093693
1.02416,0.18611,0.42483,0.13656,0.08415
1.44443,0.8512,0.56837,0.47407,0.32331
0.191,0.495,0.443,0.218,0.089
1.3,0.999,0.564,0.375,0.151
1.34,0.861,0.586,0.273,0.28
0.275,0.41,0.293,0.177,0.085
1.251,0.965,0.449,0.142,0.074
1.03437,0.6458,0.15718,0.20737,0.04339
0.0,0.115,0.674,0.238,0.282
0.914,0.575,0.395,0.253,0.032
1.201,0.828,0.199,0.081,0.02
1.39488,0.83795,0.46562,0.1216,0.17808
1.155,0.914,0.296,0.119,0.022
1.361,0.878,0.638,0.333,0.295
1.12,0.798,0.498,0.215,0.06
1.176,0.781,0.546,0.108,0.064
1.03192,0.73608,0.37938,0.11046,0.1909
1.42,0.927,0.66,0.256,0.357
0.53,0.594,0.54,0.281,0.035
0.204,0.39,0.494,0.197,0.138
1.0193,0.64738,0.27668,0.23507,0.07047
1.36011,0.76276,0.63274,0.21542,0.32524
0.74719,0.62994,0.06912,0.48397,0.17233
0.368610262870789,0.277321130037308,0.0303698573261499,0.489203780889511,0.0998721495270729
1.42666,0.86733,0.56624,0.47678,0.14975
0.34112,0.3988,0.42692,0.81971,0.20243
1.48953,0.59267,0.37904,0.15457,0.30008
1.55167484283447,0.943062424659729,0.490968644618988,0.374465793371201,0.293933749198914
0.479820191860199,0.504130780696869,0.440305948257446,0.394096165895462,0.0729755461215973
1.293,0.908,0.52,0.098,0.176
0.872001945972443,0.540239989757538,0.531310617923737,0.283488392829895,0.0772232785820961
0.22415,0.18829,0.30953,0.29914,0.1192
1.362,0.871,0.536,0.255,0.11
0.01604,0.22562,0.43054,0.33128,0.06977
1.231,0.713,0.489,0.185,0.016
0.82819,0.60268,0.43626,0.3323,0.02666
0.833756566047668,0.473630249500275,0.558732926845551,0.22556072473526,0.0604777261614799
1.15991,0.87519,0.51469,0.13719,0.01078
0.305808693170547,0.375223308801651,0.189196765422821,0.208732530474663,0.0672319754958153
1.48792338371277,0.798950731754303,0.562511384487152,0.336269170045853,0.276731938123703
1.24585,0.69058,0.4519,0.14443,0.055
0.777153134346008,0.50053334236145,0.0815394446253777,0.493663728237152,0.151347130537033
0.19073,0.44055,0.4345,0.24325,0.15048
1.017,0.417,0.557,0.042,0.092
1.26637,0.90943,0.59625,0.51912,0.32067
1.438,1.122,0.44,0.258,0.287
1.38604,1.01328,0.59608,0.39478,0.37124
0.88113,0.73793,0.26268,0.06431,0.06358
0.93287,0.34745,0.48614,0.07795,0.10398
0.900596737861633,0.637524425983429,0.198303267359734,0.0834880918264389,0.0266744215041399
1.02564,0.83947,0.33916,0.21854,0.04582
